,FIPS,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,2010 Housing Units,2010 Median Gross Rent,2010 Percent Transit,2018 Housing Units,2018 Median Gross Rent,2018 Percent Transit,Change Housing Units,Change Median Rent,Change Percent Transit
701,06037555002,"Census Tract 5550.02, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5550.02, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,555002,1131,1445.0,0.0,1163,1642.0,2.63,0.028293545534924844,0.13633217993079585,2.63
702,06037555103,"Census Tract 5551.03 (part), Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5551.03 (part), Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,555103,1443,1715.0,1.27,1524,1671.0,1.55,0.056133056133056136,-0.02565597667638484,0.28
704,06037570001,"Census Tract 5700.01, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5700.01, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570001,1459,1278.0,0.67,1518,1395.0,3.01,0.04043865661411926,0.09154929577464789,2.34
705,06037570002,"Census Tract 5700.02, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5700.02, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570002,900,1302.0,2.8,930,1205.0,1.82,0.03333333333333333,-0.07450076804915515,-0.9799999999999998
706,06037570003,"Census Tract 5700.03, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5700.03, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570003,1394,1536.0,1.85,1439,2073.0,1.21,0.032281205164992825,0.349609375,-0.6400000000000001
707,06037570701,"Census Tract 5707.01, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5707.01, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570701,2501,1559.0,2.95,2642,1696.0,1.18,0.056377449020391844,0.08787684413085312,-1.7700000000000002
708,06037570702,"Census Tract 5707.02, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5707.02, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570702,807,1114.0,0.94,825,2229.0,2.03,0.022304832713754646,1.0008976660682227,1.0899999999999999
709,06037570800,"Census Tract 5708, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5708, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570800,1808,1779.0,0.65,1887,1986.0,5.04,0.043694690265486724,0.1163575042158516,4.39
710,06037570901,"Census Tract 5709.01, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5709.01, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570901,1857,2028.0,1.38,1886,2330.0,0.63,0.015616585891222402,0.14891518737672585,-0.7499999999999999
711,06037570902,"Census Tract 5709.02, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5709.02, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570902,1239,1789.0,0.76,1265,1835.0,1.58,0.020984665052461663,0.025712688652878703,0.8200000000000001
712,06037571000,"Census Tract 5710, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5710, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571000,1918,2022.0,1.16,1977,2172.0,1.93,0.030761209593326382,0.07418397626112759,0.77
713,06037571101,"Census Tract 5711.01, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5711.01, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571101,1517,1692.0,1.12,1549,2177.0,2.01,0.02109426499670402,0.28664302600472813,0.8899999999999997
714,06037571102,"Census Tract 5711.02, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5711.02, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571102,1304,2143.0,0.74,1349,2082.0,0.22,0.03450920245398773,-0.028464769015398975,-0.52
715,06037571300,"Census Tract 5713, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5713, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571300,1482,2117.0,3.81,1545,1779.0,2.48,0.04251012145748988,-0.15965989607935757,-1.33
716,06037571400,"Census Tract 5714, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5714, Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571400,1685,1211.0,2.28,1741,1466.0,3.73,0.03323442136498516,0.21056977704376548,1.4500000000000002
717,06037571503,"Census Tract 5715.03 (part), Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5715.03 (part), Lakewood city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571503,299,,0.0,1305,1531.0,6.32,3.3645484949832776,,6.32
718,06037571503,"Census Tract 5715.03 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5715.03 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571503,989,1238.0,8.88,1305,1531.0,6.32,0.3195146612740142,0.23667205169628433,-2.5600000000000005
720,06037571504,"Census Tract 5715.04 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5715.04 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571504,1958,1038.0,3.93,1947,1165.0,5.73,-0.0056179775280898875,0.12235067437379576,1.8000000000000003
722,06037571900,"Census Tract 5719 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5719 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571900,2435,1285.0,4.25,2448,1359.0,2.87,0.0053388090349075976,0.05758754863813229,-1.38
723,06037555202,"Census Tract 5552.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5552.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,555202,1152,1824.0,0.94,1121,2425.0,1.8,-0.026909722222222224,0.3294956140350877,0.8600000000000001
724,06037570100,"Census Tract 5701, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5701, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570100,780,1614.0,5.09,792,2060.0,2.84,0.015384615384615385,0.27633209417596033,-2.25
725,06037570202,"Census Tract 5702.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5702.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570202,1728,1410.0,4.36,1648,1338.0,3.92,-0.046296296296296294,-0.05106382978723404,-0.4400000000000004
726,06037570203,"Census Tract 5702.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5702.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570203,1255,1190.0,11.54,1248,1256.0,9.18,-0.005577689243027889,0.05546218487394958,-2.3599999999999994
727,06037570204,"Census Tract 5702.04, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5702.04, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570204,1069,1146.0,12.57,1193,1106.0,0.0,0.11599625818521983,-0.034904013961605584,-12.57
728,06037570301,"Census Tract 5703.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5703.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570301,2296,1101.0,4.94,2312,1105.0,4.35,0.006968641114982578,0.0036330608537693005,-0.5900000000000007
729,06037570303,"Census Tract 5703.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5703.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570303,1269,1233.0,7.75,1267,1261.0,6.34,-0.0015760441292356187,0.0227088402270884,-1.4100000000000001
730,06037570304,"Census Tract 5703.04, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5703.04, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570304,1511,1117.0,5.59,1482,1160.0,7.04,-0.019192587690271344,0.03849597135183527,1.4500000000000002
731,06037570402,"Census Tract 5704.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5704.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570402,1012,1054.0,2.58,978,1352.0,3.93,-0.03359683794466403,0.2827324478178368,1.35
732,06037570403,"Census Tract 5704.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5704.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570403,1263,1072.0,6.53,1205,1112.0,5.17,-0.04592240696753761,0.03731343283582089,-1.3600000000000003
733,06037570404,"Census Tract 5704.04, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5704.04, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570404,910,1124.0,2.25,895,1319.0,3.76,-0.016483516483516484,0.17348754448398576,1.5099999999999998
734,06037570501,"Census Tract 5705.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5705.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570501,2223,1260.0,3.8,2119,1255.0,5.29,-0.04678362573099415,-0.003968253968253968,1.4900000000000002
735,06037570502,"Census Tract 5705.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5705.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570502,1894,1263.0,3.32,1827,1298.0,3.49,-0.03537486800422387,0.027711797307996833,0.17000000000000037
736,06037570601,"Census Tract 5706.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5706.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570601,1667,1228.0,5.89,1645,1155.0,7.66,-0.013197360527894421,-0.059446254071661236,1.7700000000000005
737,06037570602,"Census Tract 5706.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5706.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570602,1905,1175.0,4.5,1841,1313.0,3.82,-0.03359580052493438,0.1174468085106383,-0.6800000000000002
738,06037570603,"Census Tract 5706.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5706.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,570603,1808,1217.0,6.4,1889,1298.0,5.95,0.04480088495575221,0.06655710764174198,-0.4500000000000002
739,06037571200,"Census Tract 5712, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5712, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571200,3122,1234.0,3.3,3146,1314.0,3.82,0.007687379884689302,0.06482982171799027,0.52
740,06037571502,"Census Tract 5715.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5715.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571502,1857,1236.0,3.95,1879,1316.0,5.67,0.011847065158858373,0.06472491909385113,1.7199999999999998
741,06037571600,"Census Tract 5716, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5716, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571600,801,464.0,21.11,838,347.0,15.77,0.046192259675405745,-0.2521551724137931,-5.34
742,06037571701,"Census Tract 5717.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5717.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571701,1865,1058.0,12.56,1893,1246.0,4.88,0.015013404825737266,0.1776937618147448,-7.680000000000001
743,06037571703,"Census Tract 5717.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5717.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571703,1208,1034.0,16.57,1116,1178.0,5.33,-0.076158940397351,0.13926499032882012,-11.24
744,06037571704,"Census Tract 5717.04, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5717.04, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571704,1198,1151.0,8.87,1214,1153.0,5.62,0.01335559265442404,0.0017376194613379669,-3.249999999999999
745,06037571800,"Census Tract 5718, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5718, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,571800,1365,1385.0,1.17,1377,1576.0,1.81,0.008791208791208791,0.1379061371841155,0.6400000000000001
746,06037572001,"Census Tract 5720.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5720.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572001,2247,1423.0,7.19,2247,1444.0,3.7,0.0,0.014757554462403373,-3.49
747,06037572002,"Census Tract 5720.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5720.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572002,1992,1387.0,6.67,2107,1399.0,6.52,0.05773092369477912,0.008651766402307137,-0.15000000000000036
748,06037572100,"Census Tract 5721, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5721, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572100,342,1380.0,0.0,324,1268.0,4.68,-0.05263157894736842,-0.08115942028985507,4.68
749,06037572201,"Census Tract 5722.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5722.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572201,2192,710.0,6.06,2180,1267.0,4.09,-0.005474452554744526,0.7845070422535211,-1.9699999999999998
750,06037572202,"Census Tract 5722.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5722.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572202,1162,1095.0,2.94,1123,1154.0,5.17,-0.03356282271944923,0.053881278538812784,2.23
751,06037572302,"Census Tract 5723.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5723.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572302,899,1188.0,5.01,868,1416.0,2.04,-0.034482758620689655,0.1919191919191919,-2.9699999999999998
752,06037572400,"Census Tract 5724, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5724, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572400,344,1647.0,0.0,291,,4.14,-0.15406976744186046,,4.14
753,06037572500,"Census Tract 5725, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5725, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572500,1342,518.0,14.19,1296,468.0,14.09,-0.03427719821162444,-0.09652509652509653,-0.09999999999999964
754,06037572600,"Census Tract 5726, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5726, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572600,1315,1265.0,7.93,1280,1656.0,5.39,-0.026615969581749048,0.3090909090909091,-2.54
755,06037572700,"Census Tract 5727, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5727, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572700,1392,1008.0,1.62,1331,1167.0,7.81,-0.04382183908045977,0.15773809523809523,6.1899999999999995
756,06037572800,"Census Tract 5728, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5728, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California",06,037,572800,375,624.0,26.0,192,675.0,16.81,-0.488,0.08173076923076923,-9.190000000000001
