Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A18009_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008
"06037551202","14000US06037551202","Census Tract 5512.02","Census Tract 5512.02, Los Angeles County, California","ca","140","00","ACSSF","0005610",,,,,"06","037",,,,"551202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453,3567,3221,2977,244,114,0,0,61,0,171,90.3,83.46,6.84,3.2,0,0,1.71,0,4.79
"06037551300","14000US06037551300","Census Tract 5513","Census Tract 5513, Los Angeles County, California","ca","140","00","ACSSF","0005611",,,,,"06","037",,,,"551300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316,2640,2351,2232,119,61,5,0,134,10,79,89.05,84.55,4.51,2.31,0.19,0,5.08,0.38,2.99
"06037551401","14000US06037551401","Census Tract 5514.01","Census Tract 5514.01, Los Angeles County, California","ca","140","00","ACSSF","0005612",,,,,"06","037",,,,"551401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237,2084,1809,1574,235,25,48,21,18,0,163,86.8,75.53,11.28,1.2,2.3,1.01,0.86,0,7.82
"06037551402","14000US06037551402","Census Tract 5514.02","Census Tract 5514.02, Los Angeles County, California","ca","140","00","ACSSF","0005613",,,,,"06","037",,,,"551402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594,2291,2134,1915,219,36,0,10,0,34,77,93.15,83.59,9.56,1.57,0,0.44,0,1.48,3.36
"06037551501","14000US06037551501","Census Tract 5515.01","Census Tract 5515.01, Los Angeles County, California","ca","140","00","ACSSF","0005614",,,,,"06","037",,,,"551501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418,2160,1955,1792,163,85,0,8,11,25,76,90.51,82.96,7.55,3.94,0,0.37,0.51,1.16,3.52
"06037551502","14000US06037551502","Census Tract 5515.02","Census Tract 5515.02, Los Angeles County, California","ca","140","00","ACSSF","0005615",,,,,"06","037",,,,"551502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447,2152,2009,1818,191,52,0,0,26,21,44,93.36,84.48,8.88,2.42,0,0,1.21,0.98,2.04
"06037551600","14000US06037551600","Census Tract 5516","Census Tract 5516, Los Angeles County, California","ca","140","00","ACSSF","0005616",,,,,"06","037",,,,"551600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"06037551700","14000US06037551700","Census Tract 5517","Census Tract 5517, Los Angeles County, California","ca","140","00","ACSSF","0005617",,,,,"06","037",,,,"551700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,2651,2404,1969,435,25,0,57,33,8,124,90.68,74.27,16.41,0.94,0,2.15,1.24,0.3,4.68
"06037551800","14000US06037551800","Census Tract 5518","Census Tract 5518, Los Angeles County, California","ca","140","00","ACSSF","0005618",,,,,"06","037",,,,"551800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396,4283,3835,3503,332,215,0,10,65,0,158,89.54,81.79,7.75,5.02,0,0.23,1.52,0,3.69
"06037551900","14000US06037551900","Census Tract 5519","Census Tract 5519, Los Angeles County, California","ca","140","00","ACSSF","0005619",,,,,"06","037",,,,"551900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614,2492,2338,2142,196,34,0,0,21,16,83,93.82,85.96,7.87,1.36,0,0,0.84,0.64,3.33
"06037552001","14000US06037552001","Census Tract 5520.01","Census Tract 5520.01, Los Angeles County, California","ca","140","00","ACSSF","0005620",,,,,"06","037",,,,"552001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785,1884,1760,1568,192,39,14,0,27,0,44,93.42,83.23,10.19,2.07,0.74,0,1.43,0,2.34
"06037552002","14000US06037552002","Census Tract 5520.02","Census Tract 5520.02, Los Angeles County, California","ca","140","00","ACSSF","0005621",,,,,"06","037",,,,"552002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506,1499,1405,1192,213,38,0,0,6,0,50,93.73,79.52,14.21,2.54,0,0,0.4,0,3.34
"06037552100","14000US06037552100","Census Tract 5521","Census Tract 5521, Los Angeles County, California","ca","140","00","ACSSF","0005622",,,,,"06","037",,,,"552100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,2699,2516,2338,178,74,0,8,18,19,64,93.22,86.62,6.6,2.74,0,0.3,0.67,0.7,2.37
"06037552200","14000US06037552200","Census Tract 5522","Census Tract 5522, Los Angeles County, California","ca","140","00","ACSSF","0005623",,,,,"06","037",,,,"552200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313,2623,2417,2149,268,99,0,28,26,14,39,92.15,81.93,10.22,3.77,0,1.07,0.99,0.53,1.49
"06037552301","14000US06037552301","Census Tract 5523.01","Census Tract 5523.01, Los Angeles County, California","ca","140","00","ACSSF","0005624",,,,,"06","037",,,,"552301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873,2249,2041,1861,180,103,18,8,40,9,30,90.75,82.75,8,4.58,0.8,0.36,1.78,0.4,1.33
"06037552302","14000US06037552302","Census Tract 5523.02","Census Tract 5523.02, Los Angeles County, California","ca","140","00","ACSSF","0005625",,,,,"06","037",,,,"552302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236,2172,1978,1806,172,89,0,44,43,0,18,91.07,83.15,7.92,4.1,0,2.03,1.98,0,0.83
"06037552400","14000US06037552400","Census Tract 5524","Census Tract 5524, Los Angeles County, California","ca","140","00","ACSSF","0005626",,,,,"06","037",,,,"552400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,1157,1106,1012,94,23,6,0,0,22,0,95.59,87.47,8.12,1.99,0.52,0,0,1.9,0
"06037552601","14000US06037552601","Census Tract 5526.01","Census Tract 5526.01, Los Angeles County, California","ca","140","00","ACSSF","0005627",,,,,"06","037",,,,"552601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592,2478,2274,2069,205,60,17,43,0,8,76,91.77,83.49,8.27,2.42,0.69,1.74,0,0.32,3.07
"06037552602","14000US06037552602","Census Tract 5526.02","Census Tract 5526.02, Los Angeles County, California","ca","140","00","ACSSF","0005628",,,,,"06","037",,,,"552602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599,1794,1569,1437,132,75,0,0,8,42,100,87.46,80.1,7.36,4.18,0,0,0.45,2.34,5.57
"06037552700","14000US06037552700","Census Tract 5527","Census Tract 5527, Los Angeles County, California","ca","140","00","ACSSF","0005629",,,,,"06","037",,,,"552700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,3314,3194,2913,281,16,0,0,19,0,85,96.38,87.9,8.48,0.48,0,0,0.57,0,2.56
"06037552800","14000US06037552800","Census Tract 5528","Census Tract 5528, Los Angeles County, California","ca","140","00","ACSSF","0005630",,,,,"06","037",,,,"552800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,2842,2595,2432,163,135,6,0,15,49,42,91.31,85.57,5.74,4.75,0.21,0,0.53,1.72,1.48
"06037552900","14000US06037552900","Census Tract 5529","Census Tract 5529, Los Angeles County, California","ca","140","00","ACSSF","0005631",,,,,"06","037",,,,"552900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693,3027,2783,2396,387,20,0,59,35,27,103,91.94,79.15,12.78,0.66,0,1.95,1.16,0.89,3.4
"06037553000","14000US06037553000","Census Tract 5530","Census Tract 5530, Los Angeles County, California","ca","140","00","ACSSF","0005632",,,,,"06","037",,,,"553000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758,2360,2220,2030,190,14,13,12,0,41,60,94.07,86.02,8.05,0.59,0.55,0.51,0,1.74,2.54
"06037553100","14000US06037553100","Census Tract 5531","Census Tract 5531, Los Angeles County, California","ca","140","00","ACSSF","0005633",,,,,"06","037",,,,"553100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743,3089,2733,2522,211,142,0,0,89,53,72,88.48,81.64,6.83,4.6,0,0,2.88,1.72,2.33
"06037553200","14000US06037553200","Census Tract 5532","Census Tract 5532, Los Angeles County, California","ca","140","00","ACSSF","0005634",,,,,"06","037",,,,"553200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278,3570,3383,3037,346,26,0,10,25,34,92,94.76,85.07,9.69,0.73,0,0.28,0.7,0.95,2.58
"06037553300","14000US06037553300","Census Tract 5533","Census Tract 5533, Los Angeles County, California","ca","140","00","ACSSF","0005635",,,,,"06","037",,,,"553300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831,1398,1306,1055,251,0,0,32,15,7,38,93.42,75.46,17.95,0,0,2.29,1.07,0.5,2.72
"06037553400","14000US06037553400","Census Tract 5534","Census Tract 5534, Los Angeles County, California","ca","140","00","ACSSF","0005636",,,,,"06","037",,,,"553400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458,1751,1703,1347,356,32,0,0,10,0,6,97.26,76.93,20.33,1.83,0,0,0.57,0,0.34
"06037553502","14000US06037553502","Census Tract 5535.02","Census Tract 5535.02, Los Angeles County, California","ca","140","00","ACSSF","0005637",,,,,"06","037",,,,"553502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296,2119,1960,1779,181,54,0,0,18,0,87,92.5,83.95,8.54,2.55,0,0,0.85,0,4.11
"06037553503","14000US06037553503","Census Tract 5535.03","Census Tract 5535.03, Los Angeles County, California","ca","140","00","ACSSF","0005638",,,,,"06","037",,,,"553503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381,1291,1135,930,205,75,3,0,31,37,10,87.92,72.04,15.88,5.81,0.23,0,2.4,2.87,0.77
"06037553504","14000US06037553504","Census Tract 5535.04","Census Tract 5535.04, Los Angeles County, California","ca","140","00","ACSSF","0005639",,,,,"06","037",,,,"553504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306,2672,2468,1937,531,28,25,35,55,28,33,92.37,72.49,19.87,1.05,0.94,1.31,2.06,1.05,1.24
"06037553601","14000US06037553601","Census Tract 5536.01","Census Tract 5536.01, Los Angeles County, California","ca","140","00","ACSSF","0005640",,,,,"06","037",,,,"553601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306,1927,1674,1513,161,151,0,8,53,0,41,86.87,78.52,8.35,7.84,0,0.42,2.75,0,2.13
"06037553602","14000US06037553602","Census Tract 5536.02","Census Tract 5536.02, Los Angeles County, California","ca","140","00","ACSSF","0005641",,,,,"06","037",,,,"553602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,2494,2265,1782,483,71,0,0,59,18,81,90.82,71.45,19.37,2.85,0,0,2.37,0.72,3.25
"06037553701","14000US06037553701","Census Tract 5537.01","Census Tract 5537.01, Los Angeles County, California","ca","140","00","ACSSF","0005642",,,,,"06","037",,,,"553701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221,1759,1590,1370,220,35,0,0,12,18,104,90.39,77.89,12.51,1.99,0,0,0.68,1.02,5.91
"06037553702","14000US06037553702","Census Tract 5537.02","Census Tract 5537.02, Los Angeles County, California","ca","140","00","ACSSF","0005643",,,,,"06","037",,,,"553702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292,1725,1535,1281,254,94,0,0,11,9,76,88.99,74.26,14.72,5.45,0,0,0.64,0.52,4.41
"06037553801","14000US06037553801","Census Tract 5538.01","Census Tract 5538.01, Los Angeles County, California","ca","140","00","ACSSF","0005644",,,,,"06","037",,,,"553801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,1917,1602,1350,252,88,0,55,28,21,123,83.57,70.42,13.15,4.59,0,2.87,1.46,1.1,6.42
"06037553802","14000US06037553802","Census Tract 5538.02","Census Tract 5538.02, Los Angeles County, California","ca","140","00","ACSSF","0005645",,,,,"06","037",,,,"553802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251,2599,2298,2044,254,47,0,10,88,27,129,88.42,78.65,9.77,1.81,0,0.38,3.39,1.04,4.96
"06037553901","14000US06037553901","Census Tract 5539.01","Census Tract 5539.01, Los Angeles County, California","ca","140","00","ACSSF","0005646",,,,,"06","037",,,,"553901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310,2897,2667,2341,326,76,0,10,52,0,92,92.06,80.81,11.25,2.62,0,0.35,1.79,0,3.18
"06037553902","14000US06037553902","Census Tract 5539.02","Census Tract 5539.02, Los Angeles County, California","ca","140","00","ACSSF","0005647",,,,,"06","037",,,,"553902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409,2603,2313,1915,398,65,0,44,83,0,98,88.86,73.57,15.29,2.5,0,1.69,3.19,0,3.76
"06037554001","14000US06037554001","Census Tract 5540.01","Census Tract 5540.01, Los Angeles County, California","ca","140","00","ACSSF","0005648",,,,,"06","037",,,,"554001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245,1442,1388,1228,160,0,0,0,0,0,54,96.26,85.16,11.1,0,0,0,0,0,3.74
"06037554002","14000US06037554002","Census Tract 5540.02","Census Tract 5540.02, Los Angeles County, California","ca","140","00","ACSSF","0005649",,,,,"06","037",,,,"554002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276,2575,2416,2139,277,57,0,23,14,0,65,93.83,83.07,10.76,2.21,0,0.89,0.54,0,2.52
"06037554101","14000US06037554101","Census Tract 5541.01","Census Tract 5541.01, Los Angeles County, California","ca","140","00","ACSSF","0005650",,,,,"06","037",,,,"554101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229,1583,1355,1250,105,129,0,10,61,0,28,85.6,78.96,6.63,8.15,0,0.63,3.85,0,1.77
"06037554103","14000US06037554103","Census Tract 5541.03","Census Tract 5541.03, Los Angeles County, California","ca","140","00","ACSSF","0005651",,,,,"06","037",,,,"554103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,764,736,702,34,11,3,6,0,8,0,96.34,91.88,4.45,1.44,0.39,0.79,0,1.05,0
"06037554104","14000US06037554104","Census Tract 5541.04","Census Tract 5541.04, Los Angeles County, California","ca","140","00","ACSSF","0005652",,,,,"06","037",,,,"554104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197,1109,936,785,151,51,0,0,14,84,24,84.4,70.78,13.62,4.6,0,0,1.26,7.57,2.16
"06037554105","14000US06037554105","Census Tract 5541.05","Census Tract 5541.05, Los Angeles County, California","ca","140","00","ACSSF","0005653",,,,,"06","037",,,,"554105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1989,1838,1569,269,101,0,8,19,11,12,92.41,78.88,13.52,5.08,0,0.4,0.96,0.55,0.6
"06037554201","14000US06037554201","Census Tract 5542.01","Census Tract 5542.01, Los Angeles County, California","ca","140","00","ACSSF","0005654",,,,,"06","037",,,,"554201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659,2020,1849,1747,102,21,0,23,35,7,85,91.53,86.49,5.05,1.04,0,1.14,1.73,0.35,4.21
"06037554203","14000US06037554203","Census Tract 5542.03","Census Tract 5542.03, Los Angeles County, California","ca","140","00","ACSSF","0005655",,,,,"06","037",,,,"554203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,1773,1608,1403,205,65,0,29,0,4,67,90.69,79.13,11.56,3.67,0,1.64,0,0.23,3.78
"06037554204","14000US06037554204","Census Tract 5542.04","Census Tract 5542.04, Los Angeles County, California","ca","140","00","ACSSF","0005656",,,,,"06","037",,,,"554204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,1828,1736,1558,178,34,0,6,13,24,15,94.97,85.23,9.74,1.86,0,0.33,0.71,1.31,0.82
"06037554301","14000US06037554301","Census Tract 5543.01","Census Tract 5543.01, Los Angeles County, California","ca","140","00","ACSSF","0005657",,,,,"06","037",,,,"554301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581,1614,1523,1447,76,7,0,0,59,0,25,94.36,89.65,4.71,0.43,0,0,3.66,0,1.55
"06037554302","14000US06037554302","Census Tract 5543.02","Census Tract 5543.02, Los Angeles County, California","ca","140","00","ACSSF","0005658",,,,,"06","037",,,,"554302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326,2019,1796,1618,178,75,0,0,38,24,86,88.95,80.14,8.82,3.71,0,0,1.88,1.19,4.26
"06037554403","14000US06037554403","Census Tract 5544.03","Census Tract 5544.03, Los Angeles County, California","ca","140","00","ACSSF","0005659",,,,,"06","037",,,,"554403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,2568,2252,2066,186,35,0,51,20,93,117,87.69,80.45,7.24,1.36,0,1.99,0.78,3.62,4.56
"06037554404","14000US06037554404","Census Tract 5544.04","Census Tract 5544.04, Los Angeles County, California","ca","140","00","ACSSF","0005660",,,,,"06","037",,,,"554404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363,1779,1586,1511,75,88,0,15,58,0,32,89.15,84.94,4.22,4.95,0,0.84,3.26,0,1.8
"06037554405","14000US06037554405","Census Tract 5544.05","Census Tract 5544.05, Los Angeles County, California","ca","140","00","ACSSF","0005661",,,,,"06","037",,,,"554405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213,1387,1319,1102,217,13,0,0,7,22,26,95.1,79.45,15.65,0.94,0,0,0.5,1.59,1.87
"06037554406","14000US06037554406","Census Tract 5544.06","Census Tract 5544.06, Los Angeles County, California","ca","140","00","ACSSF","0005662",,,,,"06","037",,,,"554406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,2147,1995,1849,146,34,19,14,0,0,85,92.92,86.12,6.8,1.58,0.88,0.65,0,0,3.96
"06037554511","14000US06037554511","Census Tract 5545.11","Census Tract 5545.11, Los Angeles County, California","ca","140","00","ACSSF","0005663",,,,,"06","037",,,,"554511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246,1777,1561,1479,82,47,0,0,18,0,151,87.84,83.23,4.61,2.64,0,0,1.01,0,8.5
"06037554512","14000US06037554512","Census Tract 5545.12","Census Tract 5545.12, Los Angeles County, California","ca","140","00","ACSSF","0005664",,,,,"06","037",,,,"554512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544,2571,2253,2041,212,133,0,8,17,12,148,87.63,79.39,8.25,5.17,0,0.31,0.66,0.47,5.76
"06037554513","14000US06037554513","Census Tract 5545.13","Census Tract 5545.13, Los Angeles County, California","ca","140","00","ACSSF","0005665",,,,,"06","037",,,,"554513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353,1210,1103,1045,58,28,0,0,0,6,73,91.16,86.36,4.79,2.31,0,0,0,0.5,6.03
"06037554514","14000US06037554514","Census Tract 5545.14","Census Tract 5545.14, Los Angeles County, California","ca","140","00","ACSSF","0005666",,,,,"06","037",,,,"554514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194,2266,2144,1971,173,51,0,0,18,6,47,94.62,86.98,7.63,2.25,0,0,0.79,0.26,2.07
"06037554515","14000US06037554515","Census Tract 5545.15","Census Tract 5545.15, Los Angeles County, California","ca","140","00","ACSSF","0005667",,,,,"06","037",,,,"554515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427,1699,1563,1433,130,16,16,0,0,0,104,92,84.34,7.65,0.94,0.94,0,0,0,6.12
"06037554516","14000US06037554516","Census Tract 5545.16","Census Tract 5545.16, Los Angeles County, California","ca","140","00","ACSSF","0005668",,,,,"06","037",,,,"554516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071,1884,1803,1573,230,17,0,0,0,12,52,95.7,83.49,12.21,0.9,0,0,0,0.64,2.76
"06037554517","14000US06037554517","Census Tract 5545.17","Census Tract 5545.17, Los Angeles County, California","ca","140","00","ACSSF","0005669",,,,,"06","037",,,,"554517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1978,1718,1596,122,76,0,0,18,6,160,86.86,80.69,6.17,3.84,0,0,0.91,0.3,8.09
"06037554518","14000US06037554518","Census Tract 5545.18","Census Tract 5545.18, Los Angeles County, California","ca","140","00","ACSSF","0005670",,,,,"06","037",,,,"554518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521,2335,2120,1792,328,58,7,0,21,0,129,90.79,76.75,14.05,2.48,0.3,0,0.9,0,5.52
"06037554519","14000US06037554519","Census Tract 5545.19","Census Tract 5545.19, Los Angeles County, California","ca","140","00","ACSSF","0005671",,,,,"06","037",,,,"554519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,1441,1326,1212,114,39,0,0,35,0,41,92.02,84.11,7.91,2.71,0,0,2.43,0,2.85
"06037554521","14000US06037554521","Census Tract 5545.21","Census Tract 5545.21, Los Angeles County, California","ca","140","00","ACSSF","0005672",,,,,"06","037",,,,"554521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838,2574,2417,2140,277,85,3,12,0,15,42,93.9,83.14,10.76,3.3,0.12,0.47,0,0.58,1.63
"06037554522","14000US06037554522","Census Tract 5545.22","Census Tract 5545.22, Los Angeles County, California","ca","140","00","ACSSF","0005673",,,,,"06","037",,,,"554522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604,1989,1873,1714,159,21,0,7,29,7,52,94.17,86.17,7.99,1.06,0,0.35,1.46,0.35,2.61
"06037554600","14000US06037554600","Census Tract 5546","Census Tract 5546, Los Angeles County, California","ca","140","00","ACSSF","0005674",,,,,"06","037",,,,"554600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,2209,2046,1869,177,16,0,41,73,0,33,92.62,84.61,8.01,0.72,0,1.86,3.3,0,1.49
"06037554700","14000US06037554700","Census Tract 5547","Census Tract 5547, Los Angeles County, California","ca","140","00","ACSSF","0005675",,,,,"06","037",,,,"554700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760,1853,1652,1412,240,26,7,13,85,19,51,89.15,76.2,12.95,1.4,0.38,0.7,4.59,1.03,2.75
"06037554801","14000US06037554801","Census Tract 5548.01","Census Tract 5548.01, Los Angeles County, California","ca","140","00","ACSSF","0005676",,,,,"06","037",,,,"554801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559,1480,1263,1122,141,17,0,63,87,22,28,85.34,75.81,9.53,1.15,0,4.26,5.88,1.49,1.89
"06037554802","14000US06037554802","Census Tract 5548.02","Census Tract 5548.02, Los Angeles County, California","ca","140","00","ACSSF","0005677",,,,,"06","037",,,,"554802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645,2670,2390,2181,209,43,23,7,94,100,13,89.51,81.69,7.83,1.61,0.86,0.26,3.52,3.75,0.49
"06037554900","14000US06037554900","Census Tract 5549","Census Tract 5549, Los Angeles County, California","ca","140","00","ACSSF","0005678",,,,,"06","037",,,,"554900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,3393,2926,2514,412,84,19,40,166,0,158,86.24,74.09,12.14,2.48,0.56,1.18,4.89,0,4.66
"06037555001","14000US06037555001","Census Tract 5550.01","Census Tract 5550.01, Los Angeles County, California","ca","140","00","ACSSF","0005679",,,,,"06","037",,,,"555001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634,2371,2159,1923,236,88,0,5,0,27,92,91.06,81.11,9.95,3.71,0,0.21,0,1.14,3.88
"06037555002","14000US06037555002","Census Tract 5550.02","Census Tract 5550.02, Los Angeles County, California","ca","140","00","ACSSF","0005680",,,,,"06","037",,,,"555002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,1785,1567,1421,146,47,10,4,31,90,36,87.79,79.61,8.18,2.63,0.56,0.22,1.74,5.04,2.02
"06037555102","14000US06037555102","Census Tract 5551.02","Census Tract 5551.02, Los Angeles County, California","ca","140","00","ACSSF","0005681",,,,,"06","037",,,,"555102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328,2837,2315,2004,311,195,18,129,52,25,103,81.6,70.64,10.96,6.87,0.63,4.55,1.83,0.88,3.63
"06037555103","14000US06037555103","Census Tract 5551.03","Census Tract 5551.03, Los Angeles County, California","ca","140","00","ACSSF","0005682",,,,,"06","037",,,,"555103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,2512,2282,2098,184,39,13,7,15,0,156,90.84,83.52,7.32,1.55,0.52,0.28,0.6,0,6.21
"06037555104","14000US06037555104","Census Tract 5551.04","Census Tract 5551.04, Los Angeles County, California","ca","140","00","ACSSF","0005683",,,,,"06","037",,,,"555104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356,2179,1965,1703,262,69,19,26,16,0,84,90.18,78.16,12.02,3.17,0.87,1.19,0.73,0,3.85
"06037555202","14000US06037555202","Census Tract 5552.02","Census Tract 5552.02, Los Angeles County, California","ca","140","00","ACSSF","0005684",,,,,"06","037",,,,"555202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,1500,1420,1356,64,27,0,0,7,0,46,94.67,90.4,4.27,1.8,0,0,0.47,0,3.07
"06037555211","14000US06037555211","Census Tract 5552.11","Census Tract 5552.11, Los Angeles County, California","ca","140","00","ACSSF","0005685",,,,,"06","037",,,,"555211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,2246,1955,1646,309,13,0,0,175,57,46,87.04,73.29,13.76,0.58,0,0,7.79,2.54,2.05
"06037555212","14000US06037555212","Census Tract 5552.12","Census Tract 5552.12, Los Angeles County, California","ca","140","00","ACSSF","0005686",,,,,"06","037",,,,"555212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501,1973,1905,1529,376,0,0,0,39,0,29,96.55,77.5,19.06,0,0,0,1.98,0,1.47
